player_id,player_name,team,season,proj_target_share_next,proj_carry_share_next,targets,rush_att,team_targets,team_carries
00-0032062,B.Bell,DAL,2020,0.0329755892255892,0.0151515151515151,1.0,0.0,30.0,34.0
00-0032062,B.Bell,KC,2021,0.0483134249868529,0.031159420289855,1.0,0.0,38.0,22.0
00-0032062,B.Bell,KC,2022,0.0330284552845528,0.0,2.0,0.0,35.0,30.0
00-0032062,B.Bell,KC,2023,0.0266628998336315,0.0,2.0,0.0,29.0,28.0
00-0032063,M.Davis,CAR,2019,0.0101010101010101,0.0659155071587013,0.0,2.0,49.0,18.0
00-0032063,M.Davis,CAR,2020,0.1333898944193061,0.5260141093474426,0.0,14.0,28.0,35.0
00-0032063,M.Davis,ATL,2021,0.0595959595959596,0.3377982725808812,3.0,6.0,31.0,12.0
00-0032063,M.Davis,BAL,2022,0.0151515151515151,0.0785714285714285,1.0,0.0,32.0,30.0
00-0032098,D.Brown,NYJ,2019,0.0553694581280788,0.0,4.0,0.0,33.0,27.0
00-0032098,D.Brown,NYJ,2020,0.0357142857142857,0.0,1.0,0.0,33.0,25.0
00-0032098,D.Brown,NYJ,2021,0.0666666666666666,0.0,2.0,0.0,30.0,26.0
00-0032104,A.Abdullah,MIN,2019,0.1444444444444444,0.1685897435897435,1.0,0.0,29.0,10.0
00-0032104,A.Abdullah,MIN,2020,0.0361528822055137,0.067454733089408,3.0,0.0,38.0,31.0
00-0032104,A.Abdullah,CAR,2021,0.1391042204995693,0.1673445328617742,11.0,7.0,42.0,26.0
00-0032104,A.Abdullah,LV,2022,0.0781432748538011,0.0,2.0,0.0,34.0,25.0
00-0032104,A.Abdullah,LV,2023,0.0443980795979719,0.1132449160035367,1.0,0.0,27.0,31.0
00-0032104,A.Abdullah,LV,2024,0.1417291240820652,0.1452076318742985,4.0,20.0,35.0,38.0
00-0032112,J.Nelson,LV,2019,0.1515151515151515,0.0,5.0,0.0,33.0,20.0
00-0032117,N.O'Leary,JAX,2019,0.075491759702286,0.0,5.0,0.0,37.0,23.0
00-0032128,C.Conley,JAX,2019,0.1760285631253373,0.0,6.0,0.0,39.0,24.0
00-0032128,C.Conley,JAX,2020,0.0810749774164408,0.0,9.0,0.0,40.0,17.0
00-0032128,C.Conley,HOU,2021,0.0953703703703703,0.0,2.0,1.0,30.0,27.0
00-0032128,C.Conley,TEN,2022,0.0529314739841055,0.0,3.0,0.0,26.0,27.0
00-0032128,C.Conley,SF,2023,0.1338888888888889,0.0,1.0,0.0,37.0,31.0
00-0032128,C.Conley,SF,2024,0.0354131054131054,0.0,4.0,0.0,42.0,28.0
00-0032134,C.Uzomah,CIN,2019,0.0672877069090727,0.0,6.0,0.0,27.0,39.0
00-0032134,C.Uzomah,CIN,2020,0.1428571428571428,0.0,6.0,0.0,59.0,24.0
00-0032134,C.Uzomah,CIN,2021,0.1572089947089947,0.0,2.0,0.0,33.0,20.0
00-0032134,C.Uzomah,NYJ,2022,0.0458704693998811,0.0,7.0,0.0,45.0,17.0
00-0032134,C.Uzomah,NYJ,2023,0.0546271538918597,0.0,1.0,0.0,37.0,21.0
00-0032135,J.James,DET,2019,0.0707963031947918,0.0,3.0,0.0,29.0,25.0
00-0032135,J.James,DET,2020,0.0445103640225591,0.0,1.0,0.0,31.0,22.0
00-0032135,J.James,CHI,2021,0.078304110562175,0.0,1.0,0.0,33.0,27.0
00-0032139,B.Koyack,JAX,2019,0.0222332015810276,0.0,1.0,0.0,44.0,27.0
00-0032141,G.Swaim,JAX,2019,0.0722222222222222,0.0,2.0,0.0,27.0,24.0
00-0032141,G.Swaim,TEN,2020,0.1014147688060731,0.0,1.0,0.0,26.0,22.0
00-0032141,G.Swaim,TEN,2021,0.1097222222222222,0.0,1.0,0.0,32.0,32.0
00-0032141,G.Swaim,TEN,2022,0.0387719298245614,0.0,1.0,0.0,27.0,39.0
00-0032141,G.Swaim,ARI,2023,0.0734793893375892,0.0,1.0,0.0,38.0,30.0
00-0032141,G.Swaim,CLE,2024,0.024390243902439,0.0,1.0,0.0,41.0,23.0
00-0032144,M.Gordon,LAC,2019,0.1885691359375569,0.4436403508771929,7.0,14.0,44.0,25.0
00-0032144,M.Gordon,DEN,2020,0.0787037037037037,0.4658730158730158,6.0,26.0,40.0,32.0
00-0032144,M.Gordon,DEN,2021,0.0749508978675645,0.4163489469862019,2.0,12.0,24.0,28.0
00-0032144,M.Gordon,DEN,2022,0.1321937321937322,0.3314285714285714,5.0,8.0,28.0,28.0
00-0032144,M.Gordon,BAL,2023,0.0407407407407407,0.1828931203931204,0.0,7.0,26.0,25.0
00-0032147,T.Sambrailo,ATL,2019,0.0208333333333333,0.0,1.0,0.0,48.0,30.0
00-0032156,T.Siemian,NYJ,2019,0.0,0.0,0.0,0.0,30.0,24.0
00-0032156,T.Siemian,NO,2021,0.0,0.0703030303030303,0.0,2.0,23.0,46.0
00-0032156,T.Siemian,CHI,2022,0.0,0.0,0.0,4.0,24.0,29.0
00-0032156,T.Siemian,NYJ,2023,0.0,0.1005291005291005,0.0,2.0,18.0,42.0
00-0032160,T.Williams,LV,2019,0.1260852250099562,0.0,4.0,0.0,29.0,29.0
00-0032160,T.Williams,DET,2021,0.0535714285714285,0.0,3.0,0.0,56.0,24.0
00-0032187,D.Johnson,ARI,2019,0.044011544011544,0.1304519852906949,1.0,2.0,27.0,40.0
00-0032187,D.Johnson,HOU,2020,0.1448122763912237,0.5377168411224139,5.0,14.0,40.0,17.0
00-0032187,D.Johnson,HOU,2021,0.1075436640654032,0.3298470535312641,4.0,5.0,32.0,21.0
00-0032187,D.Johnson,NO,2022,0.0361552028218694,0.1129336349924585,2.0,0.0,25.0,32.0
00-0032200,T.Montgomery,NYJ,2019,0.0474730888523992,0.1411356209150326,1.0,2.0,25.0,32.0
00-0032200,T.Montgomery,NO,2020,0.0619202946789153,0.1999999999999999,1.0,4.0,35.0,25.0
00-0032200,T.Montgomery,NO,2021,0.0835772357723577,0.0631868131868131,2.0,0.0,23.0,46.0
00-0032200,T.Montgomery,NE,2022,0.1333333333333333,0.0909090909090909,4.0,2.0,30.0,22.0
00-0032200,T.Montgomery,NE,2023,0.0202764976958525,0.0104166666666666,2.0,0.0,26.0,25.0
00-0032208,P.Dorsett,NE,2019,0.1094690749863163,0.0,4.0,0.0,35.0,22.0
00-0032208,P.Dorsett,HOU,2021,0.0649193548387096,0.0133333333333333,6.0,0.0,27.0,36.0
00-0032208,P.Dorsett,HOU,2022,0.0884951042997019,0.0,6.0,0.0,42.0,21.0
00-0032208,P.Dorsett,DEN,2023,0.03125,0.0,2.0,0.0,30.0,33.0
00-0032209,T.Yeldon,BUF,2019,0.1088003670005352,0.0987654320987654,4.0,7.0,39.0,20.0
00-0032209,T.Yeldon,BUF,2020,0.0326388888888888,0.1477272727272727,5.0,3.0,44.0,18.0
00-0032211,T.Lockett,SEA,2019,0.2338173018753781,0.0,10.0,0.0,28.0,24.0
00-0032211,T.Lockett,SEA,2020,0.2930481874447391,0.0,4.0,0.0,26.0,25.0
00-0032211,T.Lockett,SEA,2021,0.2169312169312169,0.008130081300813,5.0,1.0,26.0,30.0
00-0032211,T.Lockett,SEA,2022,0.1803135888501742,0.0,8.0,0.0,34.0,25.0
00-0032211,T.Lockett,SEA,2023,0.2461069023569023,0.0,4.0,0.0,26.0,25.0
00-0032211,T.Lockett,SEA,2024,0.0872317646511194,0.0,4.0,0.0,27.0,24.0
00-0032214,T.Kroft,BUF,2019,0.0608974358974358,0.0,2.0,0.0,43.0,30.0
00-0032214,T.Kroft,BUF,2020,0.0777055103884372,0.0,1.0,0.0,38.0,19.0
00-0032214,T.Kroft,NYJ,2021,0.1288988788988788,0.0,3.0,0.0,19.0,17.0
00-0032214,T.Kroft,SF,2022,0.0467948717948717,0.0,1.0,0.0,26.0,34.0
00-0032217,D.Smith,KC,2023,0.025,0.0,1.0,0.0,40.0,22.0
00-0032227,J.Heuerman,DEN,2019,0.0847815764482431,0.0,2.0,0.0,34.0,33.0
00-0032241,T.Gurley,LA,2019,0.1007541478129713,0.6892857142857142,2.0,20.0,44.0,33.0
00-0032241,T.Gurley,ATL,2020,0.0745506535947712,0.1836120401337792,2.0,9.0,41.0,26.0
00-0032245,S.Mannion,MIN,2019,0.0,0.0668563300142247,0.0,1.0,20.0,26.0
00-0032245,S.Mannion,MIN,2021,0.0,0.1818181818181818,0.0,2.0,37.0,11.0
00-0032256,C.Walford,MIA,2019,0.0511683438512706,0.0,2.0,0.0,51.0,34.0
00-0032257,D.Johnson,HOU,2019,0.1441666666666666,0.1092773892773892,8.0,1.0,50.0,21.0
00-0032257,D.Johnson,HOU,2020,0.1570701135918527,0.3409610983981693,2.0,8.0,27.0,27.0
00-0032257,D.Johnson,MIA,2021,0.039136302294197,0.4648809523809524,1.0,25.0,21.0,43.0
00-0032257,D.Johnson,BUF,2022,0.0,0.074074074074074,0.0,2.0,41.0,27.0
00-0032268,M.Mariota,TEN,2019,0.0,0.0317460317460317,0.0,1.0,32.0,23.0
00-0032268,M.Mariota,LV,2020,0.0,0.2195121951219512,0.0,9.0,30.0,41.0
00-0032268,M.Mariota,LV,2021,0.0,0.0694179894179894,0.0,4.0,33.0,34.0
00-0032268,M.Mariota,ATL,2022,0.0,0.2402786485545106,0.0,3.0,24.0,28.0
00-0032268,M.Mariota,PHI,2023,0.0,0.1111111111111111,0.0,6.0,33.0,24.0
00-0032268,M.Mariota,WAS,2024,0.0,0.2017927017927018,0.0,1.0,29.0,42.0
00-0032319,R.Travis,IND,2019,0.0548262548262548,0.0,2.0,0.0,24.0,32.0
00-0032320,E.Harris,LV,2019,0.0,0.0256410256410256,0.0,1.0,30.0,39.0
00-0032355,C.Rogers,IND,2019,0.1214896214896214,0.0092592592592592,1.0,0.0,24.0,39.0
00-0032355,C.Rogers,TEN,2021,0.0689814814814814,0.0,2.0,0.0,24.0,27.0
00-0032377,J.Ferguson,WAS,2019,0.0,0.1363636363636363,0.0,3.0,27.0,22.0
00-0032381,T.Decker,DET,2021,0.0263157894736842,0.0,1.0,0.0,37.0,22.0
00-0032381,T.Decker,DET,2024,0.037037037037037,0.0,1.0,0.0,27.0,36.0
00-0032385,S.Shepard,NYG,2019,0.2581786030061892,0.0166666666666666,10.0,0.0,47.0,21.0
00-0032385,S.Shepard,NYG,2020,0.2399220867208672,0.0158730158730158,10.0,2.0,25.0,28.0
00-0032385,S.Shepard,NYG,2021,0.2071449792038027,0.0,6.0,0.0,36.0,24.0
00-0032385,S.Shepard,NYG,2022,0.2514880952380952,0.0,10.0,0.0,32.0,25.0
00-0032385,S.Shepard,NYG,2023,0.0886752136752136,0.0,5.0,1.0,32.0,30.0
00-0032385,S.Shepard,TB,2024,0.1075048982025726,0.0144927536231884,2.0,0.0,31.0,31.0
00-0032392,A.Hooper,ATL,2019,0.1855656221747744,0.0,9.0,0.0,48.0,30.0
00-0032392,A.Hooper,CLE,2020,0.271945701357466,0.0,3.0,0.0,34.0,22.0
00-0032392,A.Hooper,CLE,2021,0.1402241900344367,0.0,5.0,0.0,36.0,20.0
00-0032392,A.Hooper,TEN,2022,0.1539136302294197,0.0,4.0,0.0,27.0,39.0
00-0032392,A.Hooper,LV,2023,0.0841746309507784,0.0,5.0,0.0,27.0,31.0
00-0032392,A.Hooper,NE,2024,0.1407199625993455,0.0,6.0,0.0,28.0,30.0
00-0032393,C.Prosise,SEA,2019,0.0133333333333333,0.0777131365366659,0.0,4.0,29.0,20.0
00-0032393,C.Prosise,HOU,2020,0.0444155335459683,0.1250953470633104,1.0,1.0,27.0,27.0
00-0032394,N.Vannett,PIT,2019,0.0818260120585702,0.0,1.0,0.0,36.0,25.0
00-0032394,N.Vannett,DEN,2020,0.1157407407407407,0.0,1.0,0.0,32.0,28.0
00-0032394,N.Vannett,NO,2021,0.1270899470899471,0.0,1.0,0.0,23.0,46.0
00-0032394,N.Vannett,NYG,2022,0.0430555555555555,0.0,4.0,0.0,38.0,21.0
00-0032394,N.Vannett,LAC,2023,0.0222222222222222,0.0,1.0,0.0,45.0,30.0
00-0032394,N.Vannett,TEN,2024,0.0409534534534534,0.0,2.0,0.0,26.0,32.0
00-0032398,C.Moore,BAL,2019,0.0511494252873563,0.0075757575757575,1.0,0.0,53.0,29.0
00-0032398,C.Moore,HOU,2021,0.0766959824930839,0.0,3.0,0.0,32.0,21.0
00-0032398,C.Moore,HOU,2022,0.1844249832755579,0.0,6.0,1.0,38.0,23.0
00-0032398,C.Moore,TEN,2023,0.1179487179487179,0.0,4.0,0.0,26.0,26.0
00-0032399,M.Killebrew,PIT,2024,0.0,0.0,0.0,0.0,26.0,43.0
00-0032404,T.Ervin,GB,2019,0.0272904483430799,0.0333333333333333,1.0,0.0,37.0,16.0
00-0032404,T.Ervin,GB,2020,0.1020733652312599,0.086021505376344,1.0,1.0,33.0,25.0
00-0032417,P.Perkins,DET,2019,0.0,0.1126315789473684,1.0,7.0,43.0,27.0
00-0032419,J.Haeg,TB,2020,0.0344827586206896,0.0,1.0,0.0,29.0,33.0
00-0032423,T.Davis,LV,2019,0.0639296187683284,0.0144927536231884,0.0,1.0,27.0,25.0
00-0032426,A.Collins,SEA,2020,0.0285714285714285,0.3088235294117647,0.0,5.0,32.0,27.0
00-0032426,A.Collins,SEA,2021,0.0195246179966044,0.5782163742690059,1.0,7.0,28.0,29.0
00-0032434,B.Allen,DEN,2019,0.0,0.1704545454545454,0.0,2.0,24.0,17.0
00-0032434,B.Allen,CIN,2020,0.0123456790123456,0.1038621509209744,0.0,1.0,20.0,19.0
00-0032434,B.Allen,CIN,2021,0.0,0.0408085430968726,0.0,1.0,29.0,18.0
00-0032434,B.Allen,CIN,2022,0.0,0.0769230769230769,0.0,3.0,30.0,39.0
00-0032434,B.Allen,SF,2024,0.0,0.0756578947368421,0.0,0.0,26.0,34.0
00-0032436,J.Driskel,DET,2019,0.0116279069767441,0.2354497354497354,0.0,9.0,30.0,32.0
00-0032436,J.Driskel,DEN,2020,0.0,0.1456043956043956,0.0,1.0,28.0,32.0
00-0032436,J.Driskel,HOU,2022,0.0114942528735632,0.1015873015873015,0.0,3.0,38.0,23.0
00-0032436,J.Driskel,CLE,2023,0.0,0.2916666666666667,0.0,7.0,25.0,24.0
00-0032437,K.Grugier-Hill,ARI,2022,0.0238095238095238,0.0,1.0,0.0,42.0,27.0
00-0032442,E.Roberts,NE,2019,0.0344827586206896,0.0,0.0,1.0,35.0,22.0
00-0032450,D.Washington,NO,2019,0.0092592592592592,0.0647857889237199,0.0,2.0,29.0,35.0
00-0032450,D.Washington,NO,2020,0.0,0.1016584766584766,0.0,1.0,35.0,25.0
00-0032450,D.Washington,NO,2021,0.0192307692307692,0.0604395604395604,1.0,1.0,36.0,22.0
00-0032450,D.Washington,NO,2022,0.0,0.1625,1.0,3.0,28.0,15.0
00-0032464,K.Raymond,TEN,2019,0.0698765432098765,0.0,1.0,0.0,15.0,37.0
00-0032464,K.Raymond,TEN,2020,0.0444927536231884,0.0,1.0,0.0,26.0,22.0
00-0032464,K.Raymond,DET,2021,0.1299402352033931,0.0101010101010101,5.0,1.0,29.0,26.0
00-0032464,K.Raymond,DET,2022,0.0981683954770582,0.0281548516842634,6.0,0.0,33.0,25.0
00-0032464,K.Raymond,DET,2023,0.0379273504273504,0.0092592592592592,2.0,0.0,31.0,23.0
00-0032464,K.Raymond,DET,2024,0.0420230531117627,0.0,3.0,0.0,39.0,23.0
00-0032466,G.Fant,SEA,2019,0.04,0.0,1.0,0.0,25.0,34.0
00-0032496,M.Farley,TEN,2021,0.0,0.0,0.0,0.0,36.0,22.0
00-0032496,M.Farley,LV,2022,0.0,0.0769230769230769,0.0,1.0,39.0,13.0
00-0032540,T.Carson,DET,2019,0.1290322580645161,0.2068965517241379,0.0,12.0,31.0,25.0
00-0032543,A.Erickson,CIN,2019,0.1816542709037637,0.0,4.0,1.0,27.0,39.0
00-0032543,A.Erickson,CIN,2020,0.0870445344129554,0.0111111111111111,3.0,1.0,20.0,19.0
00-0032543,A.Erickson,CAR,2021,0.0294007068200616,0.0,1.0,0.0,43.0,15.0
00-0032543,A.Erickson,LAC,2023,0.1144107817494914,0.0,5.0,0.0,45.0,30.0
00-0032575,M.Skura,BAL,2020,0.0,0.0263157894736842,0.0,1.0,23.0,38.0
00-0032577,D.Foster,ARI,2020,0.0384615384615384,0.027027027027027,0.0,1.0,46.0,27.0
00-0032592,S.Neasman,ATL,2020,0.0,0.0476190476190476,0.0,1.0,52.0,21.0
00-0032599,J.Perkins,PHI,2019,0.075,0.0,6.0,0.0,40.0,31.0
00-0032602,J.McKissic,DET,2019,0.0861213110295117,0.058361391694725,2.0,0.0,29.0,25.0
00-0032602,J.McKissic,WAS,2020,0.2257690905651148,0.3115334632878492,3.0,2.0,41.0,23.0
00-0032602,J.McKissic,WAS,2021,0.1470720720720721,0.1196078431372549,5.0,7.0,34.0,43.0
00-0032602,J.McKissic,WAS,2022,0.1293509418509418,0.0325814536340852,5.0,2.0,30.0,28.0
00-0032626,G.Allison,GB,2019,0.0573867328253293,0.0,3.0,0.0,37.0,16.0
00-0032626,G.Allison,DET,2021,0.0625,0.0,2.0,0.0,32.0,28.0
00-0032661,B.Braunecker,CHI,2019,0.0737520128824476,0.0,4.0,0.0,41.0,26.0
00-0032688,R.Chosen,NYJ,2019,0.2270607553366174,0.0104166666666666,7.0,0.0,33.0,27.0
00-0032688,R.Chosen,CAR,2020,0.2706313294548588,0.0440917107583774,7.0,0.0,36.0,20.0
00-0032688,R.Chosen,CAR,2021,0.1793712316968131,0.0229885057471264,9.0,0.0,42.0,26.0
00-0032688,R.Chosen,ARI,2022,0.0886049812879081,0.0,1.0,0.0,38.0,27.0
00-0032688,R.Chosen,MIA,2023,0.0375816993464052,0.0,1.0,0.0,36.0,25.0
00-0032688,R.Chosen,MIA,2024,0.1081081081081081,0.0,4.0,0.0,37.0,34.0
00-0032725,S.Anderson,LAC,2020,0.1101398601398601,0.0,3.0,0.0,30.0,35.0
00-0032725,S.Anderson,LAC,2021,0.039727963257375,0.0,1.0,0.0,30.0,35.0
00-0032725,S.Anderson,ARI,2022,0.0337204800619434,0.0,2.0,0.0,42.0,27.0
00-0032728,Te.Jones,PIT,2019,0.0949808159110484,0.0,2.0,0.0,36.0,14.0
00-0032741,P.Barber,TB,2019,0.0310749774164408,0.3252599890530925,4.0,6.0,23.0,21.0
00-0032741,P.Barber,WAS,2020,0.0407720667967902,0.2270676691729323,0.0,4.0,29.0,27.0
00-0032741,P.Barber,LV,2021,0.0458484065460809,0.1361111111111111,2.0,6.0,32.0,27.0
00-0032764,D.Henry,TEN,2019,0.0666666666666666,0.8271078771078771,2.0,19.0,32.0,23.0
00-0032764,D.Henry,TEN,2020,0.0256410256410256,0.7708996973010666,3.0,18.0,26.0,22.0
00-0032764,D.Henry,TEN,2021,0.0646913580246913,0.8802960480379834,0.0,20.0,24.0,27.0
00-0032764,D.Henry,TEN,2022,0.1284750337381916,0.7899044205495818,1.0,30.0,27.0,39.0
00-0032764,D.Henry,TEN,2023,0.0779487179487179,0.5725550435227854,0.0,19.0,26.0,26.0
00-0032764,D.Henry,BAL,2024,0.075,0.5731118493909192,2.0,16.0,25.0,30.0
00-0032765,M.Thomas,NO,2019,0.3820807544945476,0.0,8.0,0.0,33.0,17.0
00-0032765,M.Thomas,NO,2020,0.235985985985986,0.0,4.0,0.0,35.0,25.0
00-0032765,M.Thomas,NO,2022,0.2375,0.0,5.0,0.0,39.0,22.0
00-0032765,M.Thomas,NO,2023,0.1349015940143136,0.0,2.0,0.0,40.0,15.0
00-0032775,D.Robinson,KC,2019,0.0869841269841269,0.0,2.0,0.0,32.0,27.0
00-0032775,D.Robinson,KC,2020,0.1181688601043439,0.0,2.0,0.0,46.0,17.0
00-0032775,D.Robinson,KC,2021,0.0994152046783625,0.0,3.0,0.0,37.0,24.0
00-0032775,D.Robinson,BAL,2022,0.1422619047619047,0.0,3.0,0.0,28.0,35.0
00-0032775,D.Robinson,LA,2023,0.1917892156862745,0.009009009009009,6.0,0.0,34.0,17.0
00-0032775,D.Robinson,LA,2024,0.0994505494505494,0.0,7.0,0.0,44.0,21.0
00-0032778,T.Sharpe,TEN,2019,0.1428571428571428,0.0,1.0,0.0,32.0,23.0
00-0032778,T.Sharpe,MIN,2020,0.0316279069767441,0.0,1.0,0.0,35.0,33.0
00-0032778,T.Sharpe,ATL,2021,0.0774691358024691,0.0,2.0,0.0,31.0,12.0
00-0032780,J.Howard,PHI,2019,0.0544444444444444,0.514913947840777,1.0,19.0,39.0,35.0
00-0032780,J.Howard,PHI,2020,0.0074074074074074,0.2169696969696969,0.0,3.0,34.0,29.0
00-0032780,J.Howard,PHI,2021,0.0609523809523809,0.329794356767097,1.0,0.0,43.0,17.0
00-0032780,J.Howard,NO,2022,0.0,0.0666666666666666,0.0,1.0,28.0,15.0
00-0032782,W.Smallwood,WAS,2019,0.0427442528735632,0.0238095238095238,0.0,3.0,35.0,20.0
00-0032782,W.Smallwood,WAS,2021,0.0666666666666666,0.0333333333333333,3.0,4.0,34.0,22.0
00-0032790,D.Houston-Carson,CHI,2021,0.0,0.0,0.0,0.0,29.0,26.0
00-0032791,J.Grant,MIA,2019,0.0892255892255892,0.0256410256410256,1.0,0.0,38.0,20.0
00-0032791,J.Grant,MIA,2020,0.1059574800993565,0.0,6.0,0.0,34.0,25.0
00-0032791,J.Grant,CHI,2021,0.1256193693693693,0.0259870064967516,0.0,2.0,36.0,28.0
00-0032792,N.Sudfeld,PHI,2020,0.0,0.0689655172413793,0.0,2.0,29.0,29.0
00-0032792,N.Sudfeld,DET,2022,0.0,0.064516129032258,0.0,3.0,29.0,39.0
00-0032794,D.Vitale,GB,2019,0.031705948372615,0.0,1.0,0.0,38.0,32.0
00-0032795,C.Core,NYG,2019,0.1136363636363636,0.0,5.0,0.0,44.0,20.0
00-0032807,C.Fejedelem,MIA,2020,0.0,0.0303030303030303,0.0,1.0,34.0,25.0
00-0032807,C.Fejedelem,MIA,2021,0.0,0.0238095238095238,0.0,1.0,26.0,42.0
00-0032807,C.Fejedelem,MIA,2022,0.0,0.05,0.0,1.0,45.0,20.0
00-0032813,E.Penny,NYG,2019,0.0092592592592592,0.0385802469135802,0.0,1.0,29.0,33.0
00-0032813,E.Penny,NYG,2020,0.0101010101010101,0.0402884451271548,1.0,1.0,32.0,21.0
00-0032813,E.Penny,NYG,2021,0.0793612838089165,0.0789296326930735,2.0,0.0,30.0,25.0
00-0032881,T.Lewis,NO,2020,0.0272401004108321,0.0092592592592592,0.0,1.0,29.0,30.0
00-0032881,T.Lewis,MIA,2021,0.0769230769230769,0.0,2.0,0.0,26.0,30.0
00-0032897,D.Watt,LAC,2019,0.0179990649836372,0.0388888888888888,0.0,2.0,26.0,30.0
00-0032897,D.Watt,PIT,2020,0.0,0.125,0.0,2.0,68.0,16.0
00-0032897,D.Watt,PIT,2021,0.019148400100781,0.010752688172043,1.0,0.0,44.0,20.0
00-0032897,D.Watt,PIT,2022,0.0,0.027883167720566,0.0,1.0,28.0,37.0
00-0032918,C.Ham,MIN,2019,0.1027777777777777,0.0346500346500346,0.0,1.0,31.0,40.0
00-0032918,C.Ham,MIN,2020,0.0369047619047619,0.0239898989898989,3.0,0.0,38.0,31.0
00-0032918,C.Ham,MIN,2021,0.0522171522171522,0.0,1.0,0.0,21.0,22.0
00-0032918,C.Ham,MIN,2022,0.0215983714210664,0.0277777777777777,4.0,0.0,32.0,38.0
00-0032918,C.Ham,MIN,2023,0.0431372549019607,0.0111111111111111,1.0,0.0,35.0,11.0
00-0032918,C.Ham,MIN,2024,0.0362006387921022,0.0,1.0,0.0,40.0,22.0
00-0032935,J.Holton,PIT,2019,0.0816113471092231,0.0,2.0,0.0,36.0,14.0
00-0032940,D.Washington,LV,2019,0.1445186009145964,0.5213122605363986,9.0,17.0,41.0,22.0
00-0032940,D.Washington,MIA,2020,0.0566239316239316,0.2396212121212121,4.0,13.0,46.0,24.0
00-0032943,R.Dixon,NYG,2020,0.0,0.0,0.0,0.0,32.0,21.0
00-0032943,R.Dixon,NYG,2021,0.0,0.0,0.0,0.0,34.0,26.0
00-0032943,R.Dixon,LA,2022,0.0,0.0,0.0,0.0,24.0,28.0
00-0032943,R.Dixon,DEN,2024,0.0,0.0,0.0,0.0,23.0,17.0
00-0032945,D.Williams,BUF,2019,0.1374028122415219,0.0,10.0,0.0,43.0,30.0
00-0032950,C.Wentz,PHI,2019,0.0,0.1346390168970814,0.0,0.0,25.0,26.0
00-0032950,C.Wentz,PHI,2020,0.0,0.1880331262939958,0.0,3.0,25.0,25.0
00-0032950,C.Wentz,IND,2021,0.0,0.127039627039627,0.0,3.0,29.0,18.0
00-0032950,C.Wentz,WAS,2022,0.0,0.1218487394957983,0.0,3.0,28.0,37.0
00-0032950,C.Wentz,LA,2023,0.0,0.4722222222222222,0.0,17.0,23.0,36.0
00-0032950,C.Wentz,KC,2024,0.0,0.0857142857142857,0.0,0.0,17.0,11.0
00-0032951,L.Treadwell,MIN,2019,0.052618135376756,0.0,2.0,0.0,20.0,26.0
00-0032951,L.Treadwell,ATL,2020,0.036968954248366,0.0,3.0,0.0,41.0,26.0
00-0032951,L.Treadwell,JAX,2021,0.2078754578754579,0.0,5.0,0.0,32.0,31.0
00-0032951,L.Treadwell,SEA,2022,0.1056187766714082,0.0,2.0,0.0,28.0,38.0
00-0032951,L.Treadwell,BAL,2023,0.1153846153846153,0.0,3.0,0.0,26.0,25.0
00-0032956,A.Janovich,DEN,2019,0.0459100286686493,0.0,1.0,1.0,36.0,33.0
00-0032956,A.Janovich,CLE,2020,0.0209090909090909,0.0202020202020202,1.0,0.0,50.0,18.0
00-0032956,A.Janovich,CLE,2021,0.010752688172043,0.0196078431372549,2.0,0.0,36.0,25.0
00-0032958,W.Parks,NYJ,2022,0.0,0.0,0.0,0.0,17.0,33.0
00-0032972,D.Booker,DEN,2019,0.0442992011619462,0.0222222222222222,2.0,0.0,26.0,27.0
00-0032972,D.Booker,LV,2020,0.0444444444444444,0.168329637841833,0.0,5.0,35.0,23.0
00-0032972,D.Booker,NYG,2021,0.1419479346308614,0.3351851851851852,2.0,8.0,30.0,25.0
00-0032975,J.Williams,IND,2019,0.0575396825396825,0.365581098339719,1.0,8.0,37.0,24.0
00-0032975,J.Williams,DET,2020,0.0952380952380952,0.0344827586206896,4.0,1.0,42.0,29.0
00-0032975,J.Williams,WAS,2021,0.0516339869281045,0.0961760461760461,0.0,7.0,17.0,37.0
00-0032975,J.Williams,WAS,2022,0.0889355742296918,0.1206433706433706,2.0,14.0,18.0,41.0
00-0032975,J.Williams,WAS,2023,0.0294117647058823,0.0476190476190476,1.0,1.0,34.0,21.0
00-0032977,R.Higgins,CLE,2019,0.0272062732589048,0.0,3.0,0.0,33.0,24.0
00-0032977,R.Higgins,CLE,2020,0.1626445449974861,0.0,7.0,0.0,34.0,22.0
00-0032977,R.Higgins,CLE,2021,0.1725506294471811,0.0,5.0,0.0,36.0,20.0
00-0032980,M.Johnson,IND,2019,0.1626262626262626,0.0,4.0,0.0,24.0,27.0
00-0032980,M.Johnson,IND,2020,0.0961640211640211,0.0,1.0,0.0,27.0,31.0
00-0032980,M.Johnson,TEN,2021,0.1261574074074074,0.0128205128205128,1.0,0.0,51.0,25.0
00-0032980,M.Johnson,NYG,2022,0.1516304666003161,0.0,1.0,0.0,26.0,20.0
00-0032986,J.Holtz,CHI,2019,0.0611469534050179,0.0,1.0,0.0,33.0,22.0
00-0032986,J.Holtz,CHI,2020,0.0476190476190476,0.0,1.0,0.0,21.0,42.0
00-0033006,J.Mickens,TB,2020,0.048780487804878,0.0,8.0,0.0,40.0,24.0
00-0033006,J.Mickens,JAX,2021,0.0714285714285714,0.0,1.0,0.0,37.0,8.0
